date,close,high,low,open,volume
2006-01-02,21.45,22,21.4,21.6,180000
2006-01-03,21.6,22,21.45,21.5,55000
2006-01-04,21.6,22.1,21.6,22.1,66000
2006-01-05,21.55,21.9,21.5,21.55,37000
2006-01-06,21.5,21.55,21.45,21.55,35000
2006-01-09,21.6,21.9,21.5,21.5,61000
2006-01-10,21.45,21.7,21.45,21.7,10000
2006-01-11,22,22.35,21.45,21.45,251000
2006-01-12,21.85,22.05,21.85,22,38000
2006-01-13,21.7,22.1,21.7,21.85,39000
2006-01-16,21.5,21.8,21.5,21.7,161000
2006-01-17,21.5,21.5,21.3,21.5,87000
2006-01-18,21.25,21.55,21.25,21.5,36000
2006-01-19,20.4,21.35,20.4,21.05,210000
2006-01-20,20.5,20.6,20.45,20.6,49000
2006-01-23,20.35,20.4,20,20,48000
2006-01-24,20.8,20.85,20.5,20.5,31000
2006-01-25,20.85,20.9,20.5,20.7,16000
2006-02-03,20.85,20.85,20.8,20.8,23000
2006-02-06,20.6,20.8,20.6,20.7,53000
2006-02-07,20.25,20.8,20.25,20.6,182000
2006-02-08,20.2,20.6,20.1,20.1,39000
2006-02-09,20,20.55,19.95,20.55,325000
2006-02-10,19.8,20.15,19.7,20,274000
2006-02-13,19.85,19.95,19.7,19.8,118000
2006-02-14,20.1,20.2,19.85,20,411000
2006-02-15,20.1,20.15,20,20.1,226000
2006-02-16,20.1,20.1,20,20.05,97000
2006-02-17,20.15,20.15,20.1,20.1,83000
2006-02-20,20.15,20.15,20.05,20.15,294000
2006-02-21,20.2,20.2,20.15,20.15,244000
2006-02-22,20,20.2,20,20.2,104000
2006-02-23,19.65,20,19.5,20,149000
2006-02-24,19.65,19.75,19.6,19.65,137000
2006-02-27,19.7,19.85,19.55,19.6,1198000
2006-03-01,20.2,20.25,19.7,19.9,421000
2006-03-02,20.2,20.2,20.1,20.15,276000
2006-03-03,20.2,20.3,20.2,20.2,121000
2006-03-06,20.65,20.7,19.8,19.8,65000
2006-03-07,20.7,20.8,20.5,20.65,88000
2006-03-08,20.8,20.85,20.4,20.7,147000
2006-03-09,21.1,21.1,20.8,20.8,99000
2006-03-10,21.15,21.4,21,21.4,111000
2006-03-13,20.95,21.15,20.95,21.15,248000
2006-03-14,20.7,20.85,20.6,20.75,178000
2006-03-15,20.4,20.8,20.2,20.2,18000
2006-03-16,20.35,20.7,20.3,20.3,288000
2006-03-17,20.5,20.5,20.4,20.5,99000
2006-03-20,20.5,20.7,20.5,20.7,32000
2006-03-21,21,21.4,20.7,21,70000
2006-03-22,20.75,21.3,20.75,21.3,20000
2006-03-23,20.75,20.9,20.3,20.3,12000
2006-03-24,21,21,20.55,21,122000
2006-03-27,20.95,21.1,20.6,21.1,22000
2006-03-28,20.65,21,20.45,21,5000
2006-03-29,20.75,21,20.7,20.85,15000
2006-03-30,20.85,20.85,20.35,20.35,11000
2006-03-31,20.75,20.85,20.4,20.85,122000
2006-04-03,20.65,20.85,20.65,20.75,13000
2006-04-04,20.6,20.85,20.6,20.8,26000
2006-04-06,21.4,21.5,20.6,20.7,69000
2006-04-07,21.4,21.4,21.05,21.1,22000
2006-04-10,20.85,21.45,20.65,21.4,41000
2006-04-11,21.3,21.3,20.6,20.8,56000
2006-04-12,21.1,21.6,21,21,70000
2006-04-13,20.95,21.1,20.6,20.6,28000
2006-04-14,21.1,21.2,20.5,21.2,59000
2006-04-17,21.05,21.4,20.85,21.4,62000
2006-04-18,21,21.05,20.8,21,56000
2006-04-19,21.1,21.3,21,21,50000
2006-04-20,21.8,21.9,21.1,21.1,357000
2006-04-21,21.95,22.8,21.5,22.8,244000
2006-04-24,22.8,23.45,22,22.3,880000
2006-04-25,22.05,22.9,21.8,22.9,291000
2006-04-26,22.1,22.65,22,22.05,111000
2006-04-27,22,22.5,21.7,22.5,145000
