date,close,high,low,open,volume
2011-05-03,35.7,37.8,35.45,37,2945050
2011-05-04,35.15,35.5,35,35.5,779170
2011-05-05,35.2,35.4,34.55,35.15,868410
2011-05-06,35.1,35.2,34.7,35.1,609055
2011-05-09,35.65,37.3,35,35.1,1541008
2011-05-10,35.3,36,35.25,35.5,649500
2011-05-11,35.7,36.2,35.6,36.2,464100
2011-05-12,35.05,35.7,35.05,35.7,309383
2011-05-13,35.2,35.85,35.1,35.5,230972
2011-05-16,35.6,37,35.2,35.2,269172
2011-05-17,35.75,36.1,35.6,35.75,298110
2011-05-18,35.75,36.5,35.7,35.7,288310
2011-05-19,35.25,36.1,35.2,35.8,332500
2011-05-20,35,35.6,34.8,35.3,273100
2011-05-23,33.6,35,33.1,35,322493
2011-05-24,33,33.3,32.5,33.3,319528
2011-05-25,34.5,35,33,33,266800
2011-05-26,34.45,34.8,34.2,34.6,108210
2011-05-27,35,35.3,34.55,34.55,204650
2011-05-30,35.05,35.5,34.9,35.5,176378
2011-05-31,36.15,36.2,35.05,35.3,386500
2011-06-01,37.3,37.7,35.9,36.3,788760
2011-06-02,39.9,39.9,36.4,37,2110219
2011-06-03,39,0,0,0,0
2011-06-07,40.1,41.4,38.4,38.7,1097200
2011-06-08,40.5,41.5,40.1,40.1,683340
2011-06-09,40.5,41,40,40.7,436500
2011-06-10,41.8,42.6,40.9,40.9,1082111
2011-06-13,42.2,42.9,41.4,42,791831
2011-06-14,42.3,43,42,42.2,483360
2011-06-15,41,42.9,41,42.5,546660
2011-06-16,40,40.8,39.5,40,514000
2011-06-17,39.35,40.2,38.6,40,337100
2011-06-20,37.3,39.2,37,39,379200
2011-06-21,37.4,37.9,36,37.9,454118
2011-06-22,37.7,38.3,37.65,38.25,410000
2011-06-23,38.4,39.3,37.75,37.75,216300
2011-06-24,37.75,38.3,37.05,38.15,183010
2011-06-27,37.1,38.05,37.1,37.5,211300
2011-06-28,37.3,38,37.3,37.3,179000
2011-06-29,37.15,37.9,36.6,37.9,332000
2011-06-30,37,37.5,36.5,37.2,197237
2011-07-01,39.55,39.55,36.8,37.5,598090
2011-07-04,39.95,41,39.45,39.55,286100
2011-07-05,39,39.95,38.7,39.95,311100
2011-07-06,41,41.7,39.1,39.1,691100
2011-07-07,40.1,41.2,40,40.85,276000
2011-07-08,39.05,40.3,39.05,40.3,296000
2011-07-11,38.1,38.5,38,38.5,189478
2011-07-12,37.2,37.9,37,37,202995
2011-07-13,37.2,38,37,37.2,208000
2011-07-14,36.7,37.6,36.5,37.6,277000
2011-07-15,37.35,39.2,36.9,38.15,176000
2011-07-18,38.2,38.2,36.8,37.3,106000
2011-07-19,37.6,38.1,37.3,38.1,20000
2011-07-20,37.6,38.1,37.4,38.1,145000
2011-07-21,37.7,37.7,37.15,37.6,71100
2011-07-22,37.1,37.8,37.05,37.8,142003
2011-07-25,36.85,37.15,36.8,37.1,37000
2011-07-26,37,37.4,36.7,36.8,47001
2011-07-27,36.85,37.4,36.8,37.4,77499
2011-07-28,36.45,37.3,34.9,37.3,195000
2011-07-29,34.1,36.3,33.9,36.3,401301
2011-08-01,34.1,34.85,33.05,34.1,151510
2011-08-02,33,34,32.75,34,107160
2011-08-03,30.8,32.9,30.7,32.9,830446
2011-08-04,30.8,31.2,30.1,31,123938
2011-08-05,28.8,29.5,28.65,29.5,250160
2011-08-08,28.8,29,26.8,28.8,210150
2011-08-09,27.5,27.5,26.8,27.05,178200
2011-08-10,27.8,28.5,27.5,27.5,164900
2011-08-11,27.8,28,27.1,27.1,96105
2011-08-12,29.7,29.7,29.7,29.7,180779
2011-08-15,31.75,31.75,31.75,31.75,73275
2011-08-16,33.95,33.95,33.5,33.95,998353
2011-08-17,36.25,36.25,34,35,1096500
2011-08-18,33.5,35,32.6,35,534220
2011-08-19,31.2,32,31.2,31.2,406003
2011-08-22,29.4,31.7,29.05,31.5,386100
2011-08-23,30.3,30.4,29.2,29.2,203138
2011-08-24,30.4,31.6,30.3,30.5,175000
2011-08-25,29.15,30.55,29.15,30.1,147000
2011-08-26,28.6,29.95,28.3,28.65,129102
2011-08-29,30.6,30.6,29,29,99463
2011-08-30,31.3,32.7,31.25,32.7,366315
2011-08-31,30.8,31,30.1,30.1,173000
2011-09-01,29.8,30,28.65,28.65,289000
2011-09-02,29.25,30.25,29.2,29.3,119105
2011-09-05,29.6,29.75,28.65,29.05,108150
2011-09-06,29,29.5,29,29.5,83145
2011-09-07,29.4,30,29.3,29.3,51146
2011-09-08,29.2,30.5,29.1,29.95,77000
2011-09-09,29.2,0.0,0.0,0.0,0
2011-09-13,29.2,29.9,28.9,29.1,113300
2011-09-14,28.55,29.4,28.5,29.2,128052
2011-09-15,29.2,29.5,28.9,29.3,110000
2011-09-16,30.2,30.2,29.3,29.3,174950
2011-09-19,29.7,30.6,29.5,30.6,101950
2011-09-20,29.05,29.6,28.6,29.5,141400
2011-09-21,29.5,29.6,29,29.05,78300
2011-09-22,28.8,28.9,28.6,28.8,51000
2011-09-23,27.05,28,26.8,28,265422
2011-09-26,25.55,27.85,25.55,27.85,151200
2011-09-27,26.8,27.3,25.8,25.8,98000
2011-09-28,27,27.5,26.9,26.9,58600
2011-09-29,27,27.15,26.85,27,38600
