date,close,high,low,open,volume
2013-10-21,31,32.4,29,29,4598528
2013-10-22,30.1,31,30.1,30.8,1958040
2013-10-23,29.93,30.88,29.93,30.11,1214955
2013-10-24,30.11,30.7,29.66,30.11,1031940
2013-10-25,32.2,32.38,30.34,30.34,2783812
2013-10-28,31.25,33.11,30.39,32.47,2267842
2013-10-29,30.48,30.98,30.39,30.7,1036350
2013-10-30,31.29,31.34,30.48,30.79,846720
2013-10-31,30.3,31.3,30.3,31.3,780570
2013-11-01,30.25,30.79,30.11,30.39,611888
2013-11-04,29.8,30.6,29.8,30.4,499433
2013-11-05,29.12,30.16,29.12,29.75,489510
2013-11-06,27.8,29.2,27.7,29.1,888615
2013-11-07,29.75,29.75,28.34,28.34,468563
2013-11-08,29.39,30.57,29.34,30.29,1120140
2013-11-11,29.89,30.52,29.43,29.93,705600
2013-11-12,29.02,29.93,28.84,29.89,472973
2013-11-13,29.61,29.61,28.66,29.02,259088
2013-11-14,30.07,30.66,29.3,29.84,468563
2013-11-15,29.98,30.48,29.89,30.2,421155
2013-11-18,31.07,31.11,29.93,30.25,962483
2013-11-19,30.88,31.93,30.61,31.11,1125652
2013-11-20,30.5,31.2,30.4,30.7,492818
2013-11-21,30.1,30.8,29.9,30.5,339570
2013-11-22,30.2,30.7,30.16,30.2,277830
2013-11-25,29.8,30.43,29.48,30.39,335160
2013-11-26,29.93,30.43,29.84,29.93,492818
2013-11-27,29.93,30.43,29.61,29.93,539122
2013-11-28,30.11,30.11,29.8,29.98,448718
2013-11-29,30.25,30.48,30.16,30.48,274522
2013-12-02,31.43,31.75,30.11,30.25,965790
2013-12-03,31,31.5,30.8,31.3,682448
2013-12-04,33.15,33.15,30.75,30.84,1955835
2013-12-05,35.5,35.5,34.1,34.5,2639385
2013-12-06,35.42,36.73,34.47,36.73,3351600
2013-12-09,34.92,35.92,34.15,35.83,1648238
2013-12-10,34.01,34.88,33.2,34.47,1784948
2013-12-11,34.6,34.7,33.6,34.2,992250
2013-12-12,34.6,35.4,34.2,34.2,1029735
2013-12-13,34.1,35.15,34.06,34.56,700088
2013-12-16,33.47,34.2,33.42,34.1,603068
2013-12-17,33.6,34.3,33.5,33.5,421155
2013-12-18,33.65,34.1,33.51,33.74,357210
2013-12-19,34.78,35.33,33.83,33.83,994455
2013-12-20,34.2,34.88,34.2,34.74,661500
2013-12-23,36.6,36.6,34.6,34.9,2619540
2013-12-24,36.73,37.55,35.74,36.78,2597490
2013-12-25,36.1,37.01,35.69,36.64,1068322
2013-12-26,37.7,38.1,35.9,36.2,1359382
2013-12-27,37.1,38.4,37,38.4,936023
2013-12-30,36.5,37.6,36.3,37.5,890820
2013-12-31,36.55,37.19,36.51,37.19,660398
2014-01-02,36.4,37,36.4,37,685755
2014-01-03,36.3,37,36.3,36.4,622912
2014-01-06,35.69,36.83,35.6,36.46,744188
2014-01-07,35.87,36.51,35.42,35.74,479588
2014-01-08,36.6,37.01,36.1,36.1,764032
2014-01-09,36.8,37.9,36.3,37,927203
2014-01-10,36.5,37.2,36.5,37.2,378158
2014-01-13,35.6,36.6,35.51,36.6,727650
2014-01-14,35,35.1,34.5,35,736470
2014-01-15,35.6,35.6,34.8,35,330750
2014-01-16,35.4,36.1,35.4,35.9,313110
2014-01-17,35.1,35.42,34.65,34.65,192938
2014-01-20,35.19,35.51,35.01,35.1,238140
2014-01-21,35.01,35.37,35.01,35.33,178605
2014-01-22,35.1,35.6,34.7,35.2,206168
2014-01-23,35.3,35.8,35.1,35.4,254678
2014-01-24,34.78,35.51,34.69,35.28,216090
2014-01-27,34.29,34.78,33.47,33.47,226013
2014-02-05,34.3,34.3,33.6,33.6,147735
2014-02-06,34.47,34.6,34.01,34.29,138915
2014-02-07,34.5,34.6,34.1,34.6,211680
2014-02-10,35.2,36.2,34.1,34.1,240345
2014-02-11,35.33,35.78,35.01,35.19,241448
2014-02-12,34.92,35.6,34.92,35.6,292162
2014-02-13,35.78,35.92,34.92,34.92,379260
2014-02-14,35.1,36.1,35.1,36.1,330750
2014-02-17,35.1,35.6,34.97,35.1,169785
2014-02-18,35.69,35.78,35.1,35.1,375952
2014-02-19,35.6,36,35.4,36,202860
2014-02-20,35.5,35.8,35.3,35.8,259088
2014-02-21,35.46,35.74,35.42,35.46,283342
2014-02-24,35,35.4,34.6,35.4,633938
2014-02-25,34.9,35.2,34.9,35,251370
2014-02-26,36.3,36.7,34.9,34.9,551250
2014-02-27,36.1,36.9,35.7,36.6,568890
2014-03-03,37.2,37.5,35.9,36.4,735368
2014-03-04,38.8,39.2,36.8,37.2,1943708
2014-03-05,38.73,39.55,38.1,39.14,995558
2014-03-06,38.19,39.27,38.1,38.87,809235
2014-03-07,37,38.5,36.7,38.2,819158
2014-03-10,39.59,39.59,37.96,38.19,1289925
2014-03-11,42.36,42.36,40.5,41,2665845
2014-03-12,44.9,45.26,42.22,42.45,3497130
2014-03-13,44.81,45.8,43.54,44.85,1845585
2014-03-14,45.8,46.3,43.8,44.3,1746360
2014-03-17,44.9,46,44.4,45.8,1099192
2014-03-18,43.4,45.8,43.17,45.08,1732028
2014-03-19,43.31,44.72,42.54,42.63,1163138
2014-03-20,42.5,43.1,42.4,43.1,931613
2014-03-21,42,43.3,40.8,42.3,929408
2014-03-24,42.8,43.1,40.4,41.3,880898
2014-03-25,43.3,43.9,42.4,42.4,733162
2014-03-26,43.2,43.5,42.5,43.5,470768
2014-03-27,42.2,42.6,41.7,42.3,961380
2014-03-28,40.8,42.4,40.8,41.7,672525
2014-03-31,41.59,42,41,41,360518
2014-04-01,41.32,42.18,41.32,41.72,292162
2014-04-02,41.8,42.2,41.3,41.7,326340
2014-04-03,41.5,42.4,41.5,42.4,331852
2014-04-07,41.54,41.9,40.86,41.45,243653
2014-04-08,41.9,42.7,41.5,41.5,675832
2014-04-09,40.8,41.7,40.4,41.5,1047375
2014-04-10,39.77,41.09,39.55,40.82,685755
2014-04-11,39.09,39.68,38.82,39.37,422258
2014-04-14,37.8,39.1,37.7,39.1,452025
2014-04-15,39.1,39.6,38,38,266805
2014-04-16,38.6,39.7,38.5,39.7,177502
2014-04-17,38.91,39.32,38.73,38.73,95918
2014-04-18,39,39.27,38.96,39.27,125685
2014-04-21,38.82,39.37,38.68,39.37,162068
2014-04-22,38.5,39,38.5,39,242550
2014-04-23,38.73,38.87,38.55,38.73,177502
2014-04-24,38,38.96,37.96,38.91,238140
2014-04-25,35.6,38,35.4,38,1262362
2014-04-28,36,36,33.6,33.6,321930
2014-04-29,37.19,37.37,36.51,37.05,418950
2014-04-30,36.5,37.7,36.3,37.7,291060
2014-05-02,36.69,37.01,36.46,36.46,115763
2014-05-05,37.73,38.41,36.83,36.83,314212
2014-05-06,37.46,38.5,37.23,38.28,212783
2014-05-07,36.96,37.91,36.78,37.91,185220
2014-05-08,36.92,37.32,36.73,37.23,127890
2014-05-09,36,36.7,36,36.7,271215
2014-05-12,36.64,36.64,35.87,36.01,157658
2014-05-13,36.19,37.6,36.15,37.14,260190
2014-05-14,36.55,36.6,36.15,36.42,93712
2014-05-15,37.01,37.01,36.51,36.69,92610
2014-05-16,37.78,37.78,36.87,37.19,149940
2014-05-19,38.46,39,37.96,37.96,222705
2014-05-20,37.87,38.82,37.87,38.46,117968
2014-05-21,39.59,40.45,37.41,38,676935
2014-05-22,40.1,40.8,39.8,40.8,637245
2014-05-23,39.7,40.1,39.5,39.9,326340
2014-05-26,39.37,39.91,39.37,39.86,203963
2014-05-27,39,39.86,39,39.86,156555
2014-05-28,38.82,39.86,38.68,39,264600
2014-05-29,38.73,39.09,38.73,38.96,130095
2014-05-30,38.96,39.55,38.73,39.14,120173
2014-06-03,38.55,38.96,38.55,38.96,135608
2014-06-04,38.28,38.82,38.05,38.55,200655
2014-06-05,38.6,39.1,38.3,38.3,246960
2014-06-06,38.73,39.41,38.64,39.18,266805
2014-06-09,39.18,39.55,38.87,39.18,198450
2014-06-10,38,39.2,37.9,39.2,318622
2014-06-11,40.6,40.6,38,38,1273388
2014-06-12,40.7,42.3,40.6,40.9,1465222
2014-06-13,40.05,40.54,39.27,40.54,597555
2014-06-16,40.77,41.45,39.64,40.18,886410
2014-06-17,41.1,42,40.8,41,832388
