date,close,high,low,open,volume
2006-01-02,74.4,75.2,73,74.4,28640
2006-01-03,76.26,77.35,74.07,74.07,46592
2006-01-04,81.37,81.37,80.27,80.27,228986
2006-01-05,86.8,86.8,86.1,86.8,301341
2006-01-06,86.84,92.68,85.74,92.68,420562
2006-01-09,83.19,87.57,81.37,87.57,196920
2006-01-10,81.73,85.01,81.73,82.83,162798
2006-01-11,87.2,87.2,85.38,87.2,437691
2006-01-12,83.55,89.76,83.55,89.03,336696
2006-01-13,84.65,86.84,83.55,83.55,175405
2006-01-16,86.47,87.93,84.65,86.11,111821
2006-01-17,84.28,88.3,83.92,88.3,87292
2006-01-18,79.54,85.38,78.81,84.28,104969
2006-01-19,77.72,81.73,74.43,80.64,82906
2006-01-20,78.81,82.83,78.81,79.18,279141
2006-01-23,74.07,76.62,73.7,75.16,67421
2006-01-24,75.89,78.45,73.7,73.7,97295
2006-01-25,74.43,76.26,74.43,76.26,71395
2006-02-03,74.8,76.62,74.43,76.62,55088
2006-02-06,76.26,76.62,74.8,75.89,46318
2006-02-07,77.35,77.35,75.53,76.26,107710
2006-02-08,75.89,78.08,75.89,77.72,77151
2006-02-09,75.9,77.4,75.9,76.6,59610
2006-02-10,76.26,76.99,73.7,75.89,65366
2006-02-13,75.89,78.45,75.89,76.99,126210
2006-02-14,76.26,76.99,75.53,76.62,84825
2006-02-15,78.81,79.91,77.35,77.35,150191
2006-02-16,78.1,80.3,77.4,80.3,73999
2006-02-17,77.72,78.81,76.62,78.45,40700
2006-02-20,75.89,78.08,75.16,77.72,34259
2006-02-21,73.7,76.6,73.7,76.6,51662
2006-02-22,72.97,74.8,72.97,74.8,34670
2006-02-23,72.61,74.43,71.51,72.97,32340
2006-02-24,71.51,72.9,71.51,72.9,60570
2006-02-27,70.8,71.5,69.3,70.8,34396
2006-03-01,71.95,72.75,70.42,70.42,34533
2006-03-02,72.03,72.61,71.59,72.24,23296
2006-03-03,72.68,74.43,72.03,72.97,39466
2006-03-06,71.59,72.68,71.51,72.68,13018
2006-03-07,70.78,72.1,69.69,71.51,11374
2006-03-08,70.27,71.51,69.33,70.78,12333
2006-03-09,70.2,70.71,69.33,69.69,13292
2006-03-10,69.54,70.2,69.47,70.2,11648
2006-03-13,67.87,69.4,67.28,69.4,49196
2006-03-14,68.23,69.18,68.01,68.01,35081
2006-03-15,69.11,71.51,68.01,71.51,20966
2006-03-16,68.6,69.3,67.1,69.3,29600
2006-03-17,67.28,68.6,67.21,67.87,20281
2006-03-20,67.14,68.23,66.41,67.43,18637
2006-03-21,64.95,67.14,64.95,66.55,42618
2006-03-22,63.63,64.87,62.76,64.87,46455
2006-03-23,63.12,65.31,63.12,63.63,17952
2006-03-24,63.12,64.22,62.98,63.27,17678
2006-03-27,63.2,63.93,63.2,63.2,5618
2006-03-28,64.22,64.22,63.27,63.85,15759
2006-03-29,64.14,64.22,63.2,64.22,13292
2006-03-30,64.22,64.95,64.07,64.14,16855
2006-03-31,64.22,64.58,64.14,64.22,18637
2006-04-03,66.26,66.26,64.22,64.29,16992
2006-04-04,65.24,66.04,64.95,66.04,17129
2006-04-06,66.48,66.92,64.22,64.22,19459
2006-04-07,66.04,66.48,65.31,66.48,11648
2006-04-10,65.53,65.6,64.44,65.38,20007
2006-04-11,63.71,64.95,62.98,64.95,13292
2006-04-12,64.22,64.73,63.49,63.49,20555
2006-04-13,65.9,68.3,64.22,64.22,52896
2006-04-14,66.92,68.23,66.84,67.5,29189
2006-04-17,67.21,67.87,67.14,67.79,34396
2006-04-18,71.81,71.88,67.5,67.87,175542
2006-04-19,71.51,74.43,71.15,72.17,120865
2006-04-20,70.78,71.81,69.33,71.81,48236
2006-04-21,70.78,72.24,69.69,70.78,79207
2006-04-24,70.05,71.51,68.6,70.42,40563
2006-04-25,69.33,71.3,67.87,70.05,36177
2006-04-26,68.6,70.05,68.23,69.33,25215
2006-04-27,67.94,70.42,67.94,68.6,38507
2006-04-28,67.87,68.67,66.04,68.08,71807
2006-05-02,66.19,67.87,65.75,67.87,46729
2006-05-03,66.41,67.72,64.95,65.68,48922
2006-05-04,65.53,66.41,65.31,66.41,35355
2006-05-05,66.41,68.96,65.68,66.92,33985
2006-05-08,65.68,66.41,65.09,66.41,28640
2006-05-09,65.02,65.68,65.02,65.68,20829
2006-05-10,65.17,65.68,64.95,65.02,26311
2006-05-11,67.21,68.81,65.38,65.6,86743
2006-05-12,67.65,68.6,66.77,67.14,57144
2006-05-15,68.6,68.74,67.65,67.65,28777
2006-05-16,67.87,69.33,67.21,69.33,37685
2006-05-17,67.5,67.87,66.48,67.87,24529
2006-05-18,66.7,67.28,65.82,67.28,19185
2006-05-19,66.55,66.7,65.75,66.33,21103
2006-05-22,67.87,69.33,65.9,66.55,76877
2006-05-23,67.94,68.6,67.21,68.6,39740
2006-05-24,70.78,72.24,67.87,68.23,164169
2006-05-25,75.53,75.53,71.51,72.61,258175
2006-05-26,72.97,78.08,70.35,78.08,238853
2006-05-29,71,72.24,70.93,70.93,48922
2006-05-30,69.3,72.2,69.3,72.2,62899
2006-06-01,70.42,70.78,69.69,69.69,24803
2006-06-02,68.6,70.42,68.23,70.42,56322
2006-06-05,66.7,69.69,65.68,67.87,33437
2006-06-06,64.87,66.63,63.49,66.41,29737
2006-06-07,63.63,64.22,62.03,64.22,35629
2006-06-08,59.18,62.76,59.18,62.76,55088
2006-06-09,55.1,55.82,55.1,55.1,54677
2006-06-12,54,55.1,51.45,51.45,109628
2006-06-13,52.83,53.78,51.81,51.81,22611
2006-06-14,56.04,56.12,52.83,52.83,71258
2006-06-15,54.73,56.92,54.44,56.92,20418
2006-06-16,54.73,56.04,53.49,56.04,31244
2006-06-19,54.15,55.82,53.93,55.82,35355
2006-06-20,54,54.73,52.98,54.15,19322
2006-06-21,52.54,54.37,51.81,54.37,24255
2006-06-22,49.62,53.93,49.62,53.27,44948
2006-06-23,52.18,52.98,51.52,51.52,45770
2006-06-26,55.82,55.82,51.81,51.81,119769
2006-06-27,56.92,59.04,56.26,57.65,97980
2006-06-28,58.67,59.4,54.8,55.46,53992
2006-06-29,57.65,58.96,56.55,58.67,44125
2006-06-30,56.41,58.74,56.41,58.38,47140
2006-07-03,55.31,57.28,55.31,56.41,48511
2006-07-04,55.17,55.9,55.17,55.9,13155
2006-07-05,54.07,55.82,54,55.17,26585
2006-07-06,54.07,54.95,53.64,53.71,29600
2006-07-07,53.64,54.88,53.64,54.88,33711
2006-07-10,53.27,53.49,52.18,52.18,18363
2006-07-11,53.3,54,52.5,52.5,20555
2006-07-12,52.25,54,52.25,53.42,30833
2006-07-13,52.4,52.83,52.25,52.25,17266
2006-07-14,51.88,52.4,51.81,52.4,13841
2006-07-17,49.7,51.08,49.62,49.7,22885
2006-07-18,53.12,53.12,49.77,49.77,65777
2006-07-19,54.51,56.19,53.71,56.19,98803
2006-07-20,53.78,55.46,53.78,55.46,30148
2006-07-21,53.78,54.15,52.76,53.78,29052
2006-07-24,52.76,53.49,52.76,53.49,7263
2006-07-25,52.83,53.71,52.83,52.91,6167
2006-07-26,52.54,53.05,52.54,52.83,15896
2006-07-27,51.96,53.64,51.45,52.54,18363
2006-07-28,51.88,52.54,51.88,51.96,34944
2006-07-31,51.96,52.18,51.37,51.88,23022
2006-08-01,51.96,52.32,51.96,51.96,10415
2006-08-02,51.59,52.54,51.52,52.25,12744
