date,close,high,low,open,volume
2006-01-02,16.5,17.35,16.5,17.2,880000
2006-01-03,16.75,16.95,16.5,16.7,1052000
2006-01-04,16.8,17.2,16.75,16.95,936000
2006-01-05,17.95,17.95,16.9,16.9,2490000
2006-01-06,17.95,18.6,17.75,18.35,3212000
2006-01-09,17.5,18.35,17.5,18.3,1135000
2006-01-10,17.2,17.75,17.2,17.7,684000
2006-01-11,17,17.25,16.95,17.1,850000
2006-01-12,16.75,17.3,16.7,17.15,615000
2006-01-13,16.75,16.85,16.6,16.6,409000
2006-01-16,16.7,17.2,16.7,16.9,168000
2006-01-17,16.55,17,16.5,16.75,322000
2006-01-18,15.55,16.55,15.55,16.55,492000
2006-01-19,15.8,15.9,15.4,15.7,354000
2006-01-20,15.7,16.05,15.6,15.8,193000
2006-01-23,15.4,15.55,15.2,15.3,254000
2006-01-24,15.5,15.7,15.4,15.4,194000
2006-01-25,15.5,15.7,15.5,15.6,139000
2006-02-03,15.6,15.65,15.55,15.55,97000
2006-02-06,15.9,15.95,15.55,15.55,59000
2006-02-07,16.15,16.2,16,16,190000
2006-02-08,15.85,16.05,15.8,16,100000
2006-02-09,16,16.1,15.85,16.1,117000
2006-02-10,15.8,16,15.7,16,79000
2006-02-13,16.9,16.9,15.4,15.8,330000
2006-02-14,16,16.5,15.75,16.5,1273000
2006-02-15,15.6,16,15.5,16,345000
2006-02-16,15.7,16.1,15.6,15.8,462000
2006-02-17,15.6,15.9,15.6,15.8,224000
2006-02-20,15.5,15.7,15.5,15.7,271000
2006-02-21,15.15,15.6,15.15,15.6,247000
2006-02-22,15,15.5,15,15.35,264000
2006-02-23,14.75,15.1,14.7,15,339000
2006-02-24,14.8,14.8,14.5,14.7,166000
2006-02-27,14.7,14.85,14.5,14.85,130000
2006-03-01,15.2,15.3,14.7,14.7,234000
2006-03-02,14.9,15.3,14.5,15.05,310000
2006-03-03,14.5,15,14.5,14.8,211000
2006-03-06,14.6,14.8,14.55,14.6,117000
2006-03-07,14.6,14.7,14.55,14.7,57000
2006-03-08,14.75,14.8,14.6,14.7,126000
2006-03-09,14.7,14.9,14.7,14.75,111000
2006-03-10,14.8,15.2,14.75,15.2,135000
2006-03-13,14.65,14.95,14.6,14.85,176000
2006-03-14,14.75,14.8,14.6,14.65,172000
2006-03-15,14.8,15,14.75,15,128000
2006-03-16,14.8,15.05,14.8,14.8,153000
2006-03-17,14.75,14.85,14.7,14.8,146000
2006-03-20,14.7,15,14.7,15,64000
2006-03-21,14.5,15,14.5,14.7,133000
2006-03-22,14.6,14.65,14.5,14.5,67000
2006-03-23,14.2,14.55,14.2,14.55,171000
2006-03-24,14.5,14.5,14.2,14.35,152000
2006-03-27,14.4,14.6,14.3,14.6,43000
2006-03-28,14.6,14.75,14.45,14.6,126000
2006-03-29,14.7,15,14.65,15,80000
2006-03-30,14.75,14.9,14.75,14.8,110000
2006-03-31,14.8,14.9,14.65,14.8,69000
2006-04-03,15.1,15.15,14.8,14.8,191000
2006-04-04,15,15.4,14.95,15.2,149000
2006-04-06,15.2,15.2,15,15.05,126000
2006-04-07,15.25,15.35,15.05,15.2,151000
2006-04-10,15.1,15.35,15.1,15.2,162000
2006-04-11,15.2,15.3,14.9,15.3,121000
2006-04-12,15,15.2,15,15.2,79000
2006-04-13,15.15,15.3,15.05,15.1,178000
2006-04-14,15.8,15.95,15.2,15.2,586000
2006-04-17,16.3,16.35,15.9,16.1,673000
2006-04-18,16.1,16.5,15.8,16.5,431000
2006-04-19,15.8,16.3,15.8,16.2,220000
2006-04-20,15.8,16.1,15.8,16,303000
2006-04-21,15.9,16.3,15.8,15.8,255000
2006-04-24,15.8,15.95,15.8,15.9,187000
2006-04-25,15.3,15.9,15.3,15.9,204000
2006-04-26,15.6,15.7,15.3,15.4,133000
2006-04-27,15.5,15.95,15.4,15.55,267000
